edge_id,from_node,to_node,length,geometry_wkt,full_id,osm_id,osm_type,highway,surface,source:maxspeed,sidewalk:both,oneway:bicycle:conditional,oneway:bicycle,oneway,name,motor_vehicle:conditional,maxspeed,lit,lanes,foot,bicycle,X,Y,FID,Rotation,Direction,Volume,Label,Year,Neighbourh,n,distance,feature_x,feature_y,nearest_x,nearest_y,cycleway:right,cycleway:left,sidewalk,ref,cycleway,busway,NHS,cycleway:both,parking:right,parking:left:orientation,parking:left,maxspeed:type,lane_markings,sidewalk:left,parking:both:orientation,parking:both,parking:right:orientation,cycleway:both:lane,sidewalk:right,oneway:bus,width,source:width,lanes:forward,lanes:backward,turn:lanes:both_ways,lanes:both_ways,parking:lane:left,parking:condition:left,smoothness,turn:lanes:forward,layer,bridge,parking:both:private,parking:both:access,railway,maxspeed:forward,maxspeed:backward,noname,junction,turn:lanes,construction,living_street,parking:both:maxstay:conditional,old_name,name:str-fonnapa,name:str,name:en,alt_name,cycleway:lane,bicycle_road,parking:right:maxstay,parking:right:access,access,parking:right:private,turn:lanes:backward,parking:lane:right,sidewalk:both:surface,cycleway:left:oneway,proposed:cycleway,geobase:acquisitionTechnique,attribution,motor_vehicle,horse,sidewalk:right:surface,sidewalk:left:surface,shoulder,construction:cycleway,cycleway:right:lane,source:cycleway,maxheight,parking:left:restriction,cycleway:oneway,cycleway:right:oneway,hgv,bridge:movable,hazard,shoulder:left,bus,service,parking:left:maxstay,parking:left:access,maxspeed:advisory
E1547,N1805,N1338,336.3042109763812,"LINESTRING (-13732438.841994232 6175027.34453952, -13732304.245597914 6174974.420053755, -13732275.703280473 6174964.760867461, -13732244.901177373 6174959.948047817, -13732220.544472788 6174960.182819445, -13732195.286080325 6174963.989474582, -13732135.529777665 6174981.899222881, -13732117.685263293 6174984.833876234)",w1017019137,1017019137,way,secondary,,sign,,,,,Dallas Road,,40,,,,,-13731974.0911724,6175012.90133492,313.0,339.3043637931,Left,3180.0,3180(90),1990.0,Fairfield,1.0,0.0013007408903508249,-123.357712,48.4078982,-123.35642207233442,48.40806557228384,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1548,N1806,N683,760.8586523088452,"LINESTRING (-13731206.512967251 6174653.710732467, -13731168.452833349 6174720.1825128915, -13731156.051842075 6174741.059856594, -13731139.721272776 6174760.947879732, -13731118.336798595 6174781.573787461, -13731105.20109868 6174792.2389105335, -13731068.788493242 6174821.836373836, -13731064.524956746 6174824.955432606, -13731040.335231395 6174844.92749727, -13730793.061246496 6175044.7681033695, -13730787.294896873 6175049.430044681, -13730781.239116576 6175054.242914824, -13730716.039290817 6175106.19525393, -13730682.309485108 6175132.372779052, -13730655.949029688 6175147.297861375, -13730643.36992723 6175154.710102976)",w1017019139,1017019139,way,secondary,,sign,,,,,Dallas Road,,40,,2,,,-13730688.1241015,6175276.39652577,485.0,221.7020362248,Left,145.0,145(09),2009.0,Fairfield,1.0,0.0008222180483967526,-123.3445705200695,48.40887109922945,-123.34487003358775,48.409636823834965,,,both,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1549,N1381,N1677,53.92839415403663,"LINESTRING (-13729818.648347735 6175372.686549821, -13729781.267262727 6175354.960452772, -13729769.233625771 6175351.371635337)",w1017019140,1017019140,way,secondary,asphalt,sign,,,,,Dallas Road,,40,,2,,,-13729898.3033992,6175678.12366481,586.0,348.6737813021,Right,4869.0,4869(97),1997.0,Fairfield,1.0,0.001956797944223842,-123.3370594,48.410211,-123.33777495350186,48.412032274658166,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1550,N1381,N1677,53.92839415403663,"LINESTRING (-13729818.648347735 6175372.686549821, -13729781.267262727 6175354.960452772, -13729769.233625771 6175351.371635337)",w1017019140,1017019140,way,secondary,asphalt,sign,,,,,Dallas Road,,40,,2,,,-13729898.3033992,6175678.12366481,9.0,348.6737813021,Right,4869.0,4869(97),1997.0,Fairfield,2.0,0.001956797944223842,-123.3370594,48.410211,-123.33777495350186,48.412032274658166,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1551,N1125,N984,325.8991407750114,"LINESTRING (-13729292.87526077 6176921.288031556, -13729153.380806856 6176855.436470383, -13728998.22370059 6176782.037571082)",w1018398774,1018398774,way,residential,,,,,,,Gonzales Avenue,,,,,,,-13729144.4170557,6176817.22479141,551.0,332.9520037804,Both,901.0,901(11),2011.0,Gonzales,1.0,0.00019323432829445778,-123.33094479480857,48.419008346052685,-123.33100267725332,48.418823984646146,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1552,N478,N1125,502.79160630969034,"LINESTRING (-13729099.980847122 6177380.267075003, -13729198.654443763 6177201.355739291, -13729240.966982214 6177126.980989635, -13729248.636895128 6177111.213760244, -13729251.319694858 6177104.487536152, -13729254.147209924 6177097.409071641, -13729290.236988839 6176946.213131093, -13729292.87526077 6176921.288031556)",w1018398775,1018398775,way,secondary,asphalt,,,,,,Richmond Avenue,,40,,,,,-13729133.2657029,6177275.10478305,573.0,65.0528317381,Right,940.0,940(15),2015.0,Gonzales,1.0,0.0001707456452977073,-123.33103382060362,48.421662897703264,-123.33090250294673,48.42155376590966,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1553,N753,N1807,85.20952457671092,"LINESTRING (-13728754.667786682 6177366.3613059735, -13728751.818007719 6177281.199449263)",w1018399491,1018399491,way,residential,,,,,,,Wilmer Street,,,,,,,-13728736.0309649,6177383.23625571,498.0,65.0168846443,Left,57.0,57(11),2011.0,Gonzales,1.0,0.00019531803846491378,-123.3275015,48.4220978,-123.32733408258146,48.42219840091511,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1554,N1808,N747,57.24396505091746,"LINESTRING (-13728961.655247863 6176853.37337569, -13728954.007598847 6176859.763938924, -13728945.936935762 6176864.812654996, -13728939.93681521 6176869.442045118, -13728933.88103491 6176874.306262085, -13728925.54320505 6176880.713614186, -13728918.307438148 6176890.156919387)",w1019627865,1019627865,way,unclassified,,,,,no,yes,Richardson Street,,30,,,,designated,-13728964.3440477,6176764.95160451,32.0,53.7727285807,Right,2190.0,2190(75),1975.0,Gonzales,1.0,0.0005277191430070382,-123.3293609,48.4190395,-123.32938505389987,48.41851233391325,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1555,N984,N1808,80.17916562868773,"LINESTRING (-13728998.22370059 6176782.037571082, -13728990.887746144 6176795.606926935, -13728965.061624283 6176847.48601065, -13728961.655247863 6176853.37337569)",w1019627866,1019627866,way,unclassified,,,,,,,Richardson Street,,30,,,,designated,-13728964.3440477,6176764.95160451,32.0,53.7727285807,Right,2190.0,2190(75),1975.0,Gonzales,1.0,0.000300432996077999,-123.3296235,48.4186951,-123.32938505389987,48.41851233391325,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1556,N1500,N982,33.44366711884677,"LINESTRING (-13728331.241839552 6177067.6024265485, -13728314.23222136 6177067.317276254, -13728297.823728416 6177066.445051884)",w1019627867,1019627867,way,unclassified,asphalt,,,,no,yes,Richardson Street,,30,,,,designated,-13728314.9466668,6177031.55571826,36.0,0.0006198368,Right,2575.0,2575(96),1996.0,Gonzales,1.0,0.00021326078136954928,-123.32354904545365,48.42031504500832,-123.32355141797258,48.42010179742446,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1557,N703,N943,33.49787272922302,"LINESTRING (-13731832.8520822 6179518.804798531, -13731831.204553735 6179535.482514893, -13731829.590421122 6179552.143485449)",w1019629885,1019629885,way,residential,asphalt,,,,no,yes,Vancouver Street,,30,yes,,,designated,-13731768.0723229,6179580.35979943,148.0,355.3916933152,Left,9000.0,9000(92),1992.0,Hillside/Quadra,1.0,0.0005776479179918341,-123.355124,48.4351268,-123.35457137352118,48.43529496983102,,,both,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1558,N1689,N217,124.55859809819758,"LINESTRING (-13731923.989349311 6178521.271602536, -13731913.347205993 6178634.529879198, -13731912.334198626 6178645.283705797)",w1019629886,1019629886,way,residential,asphalt,,,,,,Vancouver Street,,30,yes,2,,designated,-13732010.6045261,6178469.93205669,177.0,354.5820502074,Right,2060.0,2060(91),1991.0,North Park,1.0,0.0008360948536352796,-123.355972,48.4289824,-123.35675007737146,48.42867637678472,,,both,,,,,shared_lane,,,,,,,,,,pictogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1559,N224,N188,188.39217291937774,"LINESTRING (-13731182.612672579 6179496.976166756, -13731085.464152964 6179482.681043877, -13731004.26771638 6179474.72813378, -13730995.696115589 6179473.889219645)",w1024034877,1024034877,way,secondary,asphalt,,,,,,Bay Street,,40,,2,,,-13731171.4366853,6179528.05691187,164.0,353.0474976153,Left,8529.0,8529(15),2015.0,Fernwood,1.0,0.00019412158065550288,-123.3492305664336,48.43479004003683,-123.34921170439813,48.43498324306914,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1560,N964,N972,287.7162762265311,"LINESTRING (-13730700.510221852 6179447.346019057, -13730695.567636458 6179712.127372884, -13730695.356129428 6179723.167798047, -13730695.244809937 6179735.013619672)",w1024034878,1024034878,way,tertiary,asphalt,,,,,,Fernwood Road,,30,,2,,,-13730704.1076527,6179413.66420939,166.0,355.0840778971,Right,6570.0,6570(92),1992.0,Fernwood,1.0,0.00020333199304450644,-123.3449813,48.4345022,-123.34501361627113,48.43430145250184,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1561,N1347,N829,505.17030071106205,"LINESTRING (-13729441.13055861 6179353.975682537, -13729428.840886824 6179352.38176833, -13729184.349889196 6179320.671326573, -13728938.8458842 6179301.661896079)",w1024034879,1024034879,way,secondary,asphalt,,,,,,Bay Street,,40,,2,,,-13729227.7596074,6179359.17544947,601.0,0.0,Left,6954.0,6954(16),2016.0,North Jubilee,1.0,0.00019521280211862196,-123.33176809308388,48.43378219749253,-123.33175135613341,48.4339766914837,,,both,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1562,N1619,N826,43.39705189815205,"LINESTRING (-13735783.12440054 6178830.181183044, -13735825.770897463 6178838.217377018)",w1028524511,1028524511,way,secondary,asphalt,sign,,,,,Esquimalt Road,,50,,,,,-13735849.4231184,6178869.66225136,487.0,94.0835219794,Left,332.0,332(09),2009.0,Victoria West,1.0,0.0002833254622675958,-123.3910223,48.4308716,-123.3912347715157,48.43105902777966,,,,,lane,,,,,,,,,yes,,,,,separate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1563,N1809,N792,30.47753413399901,"LINESTRING (-13735441.373563807 6178769.029182693, -13735471.530013863 6178773.44150713)",w1028524512,1028524512,way,secondary,asphalt,sign,,,,,Esquimalt Road,,50,,4,,,-13735364.874422,6178643.84062771,321.0,90.819613654,Right,622.0,622(90),1990.0,Victoria West,1.0,0.0010144287127246208,-123.3875692,48.4304592,-123.38688199651693,48.42971299829399,,,both,,lane,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|merge_to_left,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1564,N1489,N1810,40.61549443491686,"LINESTRING (-13735512.228419695 6178778.7094564065, -13735552.414755872 6178784.598155151)",w1028524513,1028524513,way,secondary,asphalt,sign,,,,,Esquimalt Road,,50,,4,,,-13735364.874422,6178643.84062771,321.0,90.819613654,Right,622.0,622(90),1990.0,Victoria West,1.0,0.0015486926305808089,-123.3882057,48.4305169,-123.38688199651693,48.42971299829399,,,separate,,separate,,,separate,,,,,,,,,,,,,,,2,2,,,,,,left|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1565,N783,N1809,46.9190062457641,"LINESTRING (-13735394.741829112 6178763.84512382, -13735441.373563807 6178769.029182693)",w1028524515,1028524515,way,secondary,asphalt,sign,,,,,Esquimalt Road,,50,,4,,,-13735364.874422,6178643.84062771,321.0,90.819613654,Right,622.0,622(90),1990.0,Victoria West,1.0,0.0007639655029228635,-123.3871503,48.4304283,-123.38688199651693,48.42971299829399,,,both,,lane,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|merge_to_left,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1566,N1174,N556,249.1412507956035,"LINESTRING (-13733376.820023654 6176289.8485246785, -13733356.303841503 6176529.0208427245, -13733355.524605067 6176538.077990808)",w1034954538,1034954538,way,tertiary,,,,,,,Government Street,,30,,,,designated,-13733331.8255003,6176508.37909903,236.0,86.4778522838,Right,5000.0,5000(90),1990.0,James Bay,1.0,0.0002338534544962891,-123.36885073180228,48.41701260531708,-123.36861880731968,48.41698263078543,,,both,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,advisory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1567,N556,N978,185.91442708542527,"LINESTRING (-13733355.524605067 6176538.077990808, -13733355.290834136 6176552.53590268, -13733354.14424338 6176622.846654225, -13733352.162756447 6176711.591324099, -13733352.329735681 6176716.790908149, -13733352.552374661 6176723.952921048)",w1034954539,1034954539,way,tertiary,asphalt,,,,,,Government Street,,30,,2,,designated,-13733325.5596298,6176717.9552285,249.0,90.0006198368,Right,2920.0,2920(90),1990.0,James Bay,1.0,0.00024053442276988945,-123.36880277338058,48.418220516531974,-123.36856252004728,48.41823214169323,,,both,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,track,,,,,,,,,,,,,,,,,,,,,,,
E1568,N1091,N1089,10.720313233482734,"LINESTRING (-13733157.56515459 6178451.784007496, -13733157.487230944 6178441.063977472)",w1034954540,1034954540,way,secondary,asphalt,sign,separate,,,,Government Street,,40,yes,4,,designated,-13733093.6413676,6178104.79575253,401.0,81.0220273137,Left,5810.0,5810(93),1993.0,Downtown,1.0,0.002084908677557401,-123.3670527,48.4285043,-123.36647916285128,48.42649983016167,,,,,track,,,track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1569,N977,N1607,20.761442116529782,"LINESTRING (-13732978.741524579 6177025.014497106, -13732998.723373177 6177030.650382607)",w1038393165,1038393165,way,primary,asphalt,sign,,,,,Belleville Street,,40,,4,,,-13733057.9647798,6177079.87110655,261.0,345.1392477079,Left,6230.0,6230(90),1990.0,Downtown,1.0,0.0006077158834153776,-123.3656265,48.4200964,-123.3661586746102,48.42038984297438,,,both,17,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1570,N1709,N645,11.018634303896054,"LINESTRING (-13731910.59761457 6176408.008203817, -13731915.284165133 6176405.106605144, -13731917.666402236 6176400.142022424)",w1044126032,1044126032,way,secondary,asphalt,sign,,,,,,,30,,1,,,-13731835.1008539,6176345.4578197,195.0,350.1000874167,Both,740.0,740(84),1984.0,Fairfield,1.0,0.0007739760164731098,-123.3558517,48.4163842,-123.35517350105988,48.41601125888978,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1571,N1707,N1709,9.976736489681155,"LINESTRING (-13731901.235645395 6176405.676861454, -13731905.610501382 6176408.075292815, -13731910.59761457 6176408.008203817)",w1044126033,1044126033,way,secondary,asphalt,sign,,,,,,,30,,1,,,-13731835.1008539,6176345.4578197,195.0,350.1000874167,Both,740.0,740(84),1984.0,Fairfield,1.0,0.0006941642957307855,-123.3557676,48.4163703,-123.35517350105988,48.41601125888978,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1572,N1706,N1705,10.08818219942412,"LINESTRING (-13731914.393609207 6176391.101793068, -13731909.851773981 6176388.904633022, -13731904.820132997 6176389.240077267)",w1044126034,1044126034,way,secondary,asphalt,sign,,,,,,,30,,1,,,-13731835.1008539,6176345.4578197,195.0,350.1000874167,Both,740.0,740(84),1984.0,Fairfield,1.0,0.0006785225299281222,-123.3557998,48.4162723,-123.35517350105988,48.41601125888978,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1573,N645,N1706,9.936703610813975,"LINESTRING (-13731917.666402236 6176400.142022424, -13731917.209992323 6176395.194214817, -13731914.393609207 6176391.101793068)",w1044126035,1044126035,way,secondary,asphalt,sign,,,,,,,30,,1,,,-13731835.1008539,6176345.4578197,195.0,350.1000874167,Both,740.0,740(84),1984.0,Fairfield,1.0,0.0007625159434129661,-123.3558858,48.4162834,-123.35517350105988,48.41601125888978,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1574,N317,N1438,114.26938247868624,"LINESTRING (-13729789.226606319 6180706.880095746, -13729689.183779944 6180705.118121488, -13729675.046204614 6180706.561262283)",w1067019855,1067019855,way,residential,asphalt,,,,,,Pearl Street,,30,,,,designated,-13729801.2042727,6180958.53921753,109.0,30.4330195724,Both,910.0,910(91),1991.0,Oaklands,1.0,0.001503525830841096,-123.3367951,48.4420086,-123.33690269720779,48.44350827088552,,,no,,shared_lane,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1575,N1811,N1438,281.1225751304353,"LINESTRING (-13729671.350397516 6180987.659542705, -13729671.417189213 6180982.591603164, -13729675.046204614 6180706.561262283)",w1067019856,1067019856,way,residential,asphalt,,,,,,Shakespeare Street,,30,,,,,-13729688.4112847,6181109.53712111,108.0,30.6576198981,Right,8910.0,8910(92),1992.0,Oaklands,1.0,0.0007422614368293819,-123.3357362,48.4436818,-123.33588946055715,48.44440806664678,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1576,N1438,N1435,106.18708651637273,"LINESTRING (-13729675.046204614 6180706.561262283, -13729666.341020431 6180708.5581668075, -13729569.092313273 6180707.383517031)",w1067019857,1067019857,way,residential,asphalt,,,,,,Pearl Street,,30,,,,,-13729491.3015602,6180739.40963757,110.0,359.5006198368,Both,420.0,420(91),1991.0,Oaklands,1.0,0.0007243990843823145,-123.3348176,48.4420116,-123.3341187937755,48.44220245044948,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1577,N1030,N1812,280.9761571922453,"LINESTRING (-13729431.545950452 6179704.442708489, -13729441.58696852 6179705.432653952, -13729519.443820382 6179713.083761733, -13729529.340123113 6179713.687796849, -13729588.87378679 6179714.845530943, -13729712.048803352 6179717.060327041)",w1067019858,1067019858,way,residential,asphalt,,,,,,Haultain Street,,30,,,,designated,-13729474.2420276,6179785.84365201,87.0,88.0006198368,Left,6240.0,6240(89),1989.0,Oaklands,1.0,0.00045914058231998685,-123.3339954173513,48.43606147336463,-123.33396554538672,48.43651964117239,,,both,,,,,shared_lane,,,,sign,,,,,,pictogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1578,N1813,N1814,216.81896813970354,"LINESTRING (-13729715.95611748 6179942.267825213, -13729719.81890381 6179725.483268967)",w1067019859,1067019859,way,residential,asphalt,,,,,,Shakespeare Street,,30,,,,designated,-13729882.2429563,6179877.63457779,516.0,89.0006198368,Both,446.0,446(10),2010.0,Oaklands,1.0,0.001482899813312546,-123.33614831481609,48.437026887251456,-123.3376306800886,48.43706670000297,,,both,,,,,shared_lane,,,,sign,,,,,,pictogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1579,N1665,N1815,225.6678691117379,"LINESTRING (-13730490.63958586 6178914.603540533, -13730603.283778591 6178917.338221497, -13730707.15599545 6178921.2305296585, -13730716.195138104 6178921.566073548)",w1067019860,1067019860,way,residential,,,,,,,Pembroke Street,,30,,,,,-13730744.4478,6179176.51721029,168.0,87.6071407298,Left,2078.0,2078(06),2006.0,Fernwood,1.0,0.0015406547268743162,-123.3451222,48.4313684,-123.34537599797996,48.43288800638746,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1580,N222,N1665,108.29755060903834,"LINESTRING (-13730382.42590886 6178910.342137586, -13730451.076638829 6178913.04326283, -13730490.63958586 6178914.603540533)",w1067019861,1067019861,way,residential,,,,,,,Pembroke Street,,30,,,,designated,-13730558.8619435,6178644.49464578,591.0,359.7771402637,Both,376.0,376(15),2015.0,Fernwood,1.0,0.0017227008181461038,-123.343096,48.4313269,-123.34370885186587,48.42971689667723,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1581,N1816,N972,288.1998145018044,"LINESTRING (-13730407.08317607 6179730.332336918, -13730546.510838289 6179732.748482536, -13730685.248319663 6179734.862610509, -13730695.244809937 6179735.013619672)",w1067019862,1067019862,way,residential,,,,,,,Haultain Street,,30,,,,designated,-13730543.3465938,6179698.85572074,559.0,358.8424215429,Right,1463.0,1463(15),2015.0,Fernwood,1.0,0.0002016579084571119,-123.34356715679915,48.436202846545235,-123.34356947510813,48.436001201963144,,,both,,shared_lane,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1582,N1817,N1818,294.88112352966425,"LINESTRING (-13730398.47817943 6179722.630877344, -13730401.695312716 6179592.378269663, -13730404.411508288 6179439.342807282, -13730404.65641117 6179427.816182145)",w1067019863,1067019863,way,residential,,,,,,,Avebury Avenue,,30,,,,designated,-13730543.3465938,6179698.85572074,559.0,358.8424215429,Right,1463.0,1463(15),2015.0,Fernwood,1.0,0.0012952027816470497,-123.34227516891495,48.4359530176929,-123.34356947510813,48.436001201963144,,,both,,shared_lane,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1583,N964,N418,227.53773418513518,"LINESTRING (-13730700.510221852 6179447.346019057, -13730555.227154417 6179438.537453054, -13730486.075486736 6179430.5174713535, -13730473.808078852 6179428.906764641)",w1067019864,1067019864,way,secondary,,,,,,,Bay Street,,40,,,,,-13730704.1076527,6179413.66420939,166.0,355.0840778971,Right,6570.0,6570(92),1992.0,Fernwood,1.0,0.00020333199304450644,-123.3449813,48.4345022,-123.34501361627113,48.43430145250184,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1584,N418,N1819,69.28534834584136,"LINESTRING (-13730473.808078852 6179428.906764641, -13730467.16230525 6179428.353084279, -13730415.832888044 6179424.141759067, -13730404.756598711 6179423.218959)",w1067019865,1067019865,way,secondary,asphalt,,,,,,Bay Street,,40,,,,,-13730543.3465938,6179698.85572074,559.0,358.8424215429,Right,1463.0,1463(15),2015.0,Fernwood,1.0,0.0017259155592689605,-123.3429448,48.4343923,-123.34356947510813,48.436001201963144,,track,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,
E1585,N1439,N1820,96.96539621614924,"LINESTRING (-13729684.909111496 6180374.695654065, -13729587.960966965 6180372.866628266)",w1067019866,1067019866,way,residential,,,,,,,Ryan Street,,30,,,,,-13729500.0409547,6180342.14480647,90.0,358.4037445033,Both,670.0,670(91),1991.0,Oaklands,1.0,0.000810742063946063,-123.3349871,48.4400181,-123.334197301092,48.43983501428464,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1586,N996,N1439,10.403210141052229,"LINESTRING (-13729695.306351935 6180375.048035228, -13729684.909111496 6180374.695654065)",w1067019867,1067019867,way,residential,,,,,,,Ryan Street,,30,,2,,,-13729809.2550975,6180209.54408774,99.0,89.0006198368,Both,409.0,409(91),1991.0,Oaklands,1.0,0.001421488296123286,-123.3359514,48.4400311,-123.33697501899744,48.43904477696767,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1587,N1816,N1817,13.056821893174344,"LINESTRING (-13730407.08317607 6179730.332336918, -13730406.48205082 6179727.12758928, -13730404.578487527 6179724.476542404, -13730401.728708562 6179722.865780148, -13730398.47817943 6179722.630877344)",w1067228478,1067228478,way,residential,,,,,,yes,,,30,,,,designated,-13730543.3465938,6179698.85572074,559.0,358.8424215429,Right,1463.0,1463(15),2015.0,Fernwood,1.0,0.0012383670270827555,-123.3423454,48.4361888,-123.34356947510813,48.436001201963144,,,,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
